iso3c,iso3c_name,countryx,titleofinterest,date,femaleminister,new_appointment,new_appointment2,fem_lag,corruptpercep,corr_change,corruption_lag,corruption_flip,corruptionwb,wbcorr_change,prx,clx,status,a,pry,cly,statusnumeric,polity2,polity2_lag,presidential,accountability,v2x_regime_amb,womenrep,womenrep_lag,n_core,n_female_core,pwc,pwc_lag,execme,allhouse,allhouseimp,gov1me,gov2me,unified,finance_gender,loggdp_lag,gdppercapita_lag
93,KAZ,Kazakhstan,Finance,25,0,0,0,0,28,-0.900001526,26.89999962,73.09999847,-0.919135213,-0.000612259,6,5,NF,2,6,21,2,-6,-6,1,0,3,24.29999924,17.79999924,23,3,13.04347801,12.5,Otan,,,Otan,,1,0,25.75649071,9.141319275
93,KAZ,Kazakhstan,Finance,26,0,0,0,0,26,-7,28,72,-0.928998411,-0.070934474,6,5,NF,2,6,20,2,-6,-6,1,0,3,24.29999924,24.29999924,23,3,13.04347801,13.04347801,Otan,,,Otan,,1,0,25.81562996,9.186254501
93,KAZ,Kazakhstan,Finance,27,0,0,0,0,29,-4,26,74,-0.830443025,-0.049290716,6,5,NF,2,6,19,2,-6,-6,1,0,3,25.20000076,24.29999924,23,4,17.39130402,13.04347801,Otan,,,Otan,,1,0,25.86820984,9.224590302
93,KAZ,Kazakhstan,Finance,28,0,0,0,0,28,-2,29,71,-0.852641582,-0.102680504,6,5,NF,2,6,18,2,-6,-6,1,0,3,26.20000076,25.20000076,19,2,10.52631569,17.39130402,Otan,,,Otan,,1,0,25.91790962,9.259735107
93,KAZ,Kazakhstan,Finance,29,0,0,0,0,29,1,28,72,-0.816717088,-0.145214916,7,5,NF,2,6,18,2,-6,-6,1,0,3,27.10000038,26.20000076,21,3,14.28571415,10.52631569,Otan,,,Otan,,1,0,25.94445038,9.271598816
93,KAZ,Kazakhstan,Finance,30,0,0,0,0,31,-2.099998474,29,71,-0.820988774,-0.174772442,7,5,NF,1,5,17,2,-6,-6,1,0,3,27.10000038,27.10000038,,,,14.28571415,Otan,,,Otan,,1,,25.95587921,9.268615723
94,KEN,Kenya,Cab. Sec. for the National Treasury,9,0,0,0,0,22.10000038,,,,-1.158849001,,7,6,NF,,,,2,-5,-5,1,0,3,3,3,25,1,4,4,Kanu,1,1,Kanu,,1,0,23.86090088,6.736441612
94,KEN,Kenya,Cab. Sec. for the National Treasury,10,0,0,0,0,,,22.10000038,77.90000153,,,6,6,NF,,,,2,-2,-5,1,0,3,3.599999905,3,26,1,3.846153736,4,Kanu,1,1,Kanu,,1,0,23.90278053,6.748799324
94,KEN,Kenya,Cab. Sec. for the National Treasury,11,0,0,0,0,25,,,,-1.14884901,,6,5,NF,,,,2,-2,-2,1,1,3,3.599999905,3.599999905,27,0,0,3.846153736,Kanu,1,1,Kanu,,1,0,23.92546082,6.742667675
94,KEN,Kenya,Cab. Sec. for the National Treasury,12,0,0,0,0,20,,25,75,,,6,5,NF,,,,2,-2,-2,1,1,3,3.599999905,3.599999905,30,0,0,0,Kanu,1,1,Kanu,,1,0,23.94401932,6.732985973
94,KEN,Kenya,Cab. Sec. for the National Treasury,13,0,0,0,0,21,,20,80,-1.056169987,,6,5,NF,,,,2,-2,-2,1,1,3,3.599999905,3.599999905,28,0,0,0,Kanu,1,1,Kanu,,1,0,23.97159958,6.732747555
94,KEN,Kenya,Cab. Sec. for the National Treasury,14,0,0,0,0,20,,21,79,,,6,5,NF,,,,2,-2,-2,1,1,3,3.599999905,3.599999905,26,0,0,0,Kanu,1,1,Kanu,,1,0,23.98597908,6.719575882
94,KEN,Kenya,Cab. Sec. for the National Treasury,15,0,0,0,0,19,2.099998474,20,80,-0.996304214,-0.132611901,4,4,PF,,,,1,8,-2,1,1,3,7.099999905,3.599999905,29,0,0,0,Kanu,1,1,Kanu,,1,0,24.00752068,6.713746071
94,KEN,Kenya,Cab. Sec. for the National Treasury,16,0,0,0,0,19,,19,81,-0.880342782,-0.157544792,3,3,PF,,,,1,8,8,1,1,4,7.099999905,7.099999905,25,3,12,0,RC,1,1,RC,,1,0,24.02879906,6.707821846
94,KEN,Kenya,Cab. Sec. for the National Treasury,17,0,0,0,0,21,6,19,81,-0.856192529,-0.268506228,3,3,PF,,,,1,8,8,1,1,3,7.099999905,7.099999905,26,3,11.53846169,12,RC,1,1,RC,,1,0,24.04598045,6.697890282
94,KEN,Kenya,Cab. Sec. for the National Treasury,18,0,0,0,0,21,-1,21,79,-0.996400476,-0.24631697,3,3,PF,,,,1,8,8,1,1,4,7.099999905,7.099999905,30,3,10,11.53846169,RC,1,1,RC,,1,0,24.08531952,6.710081577
94,KEN,Kenya,Cab. Sec. for the National Treasury,19,0,0,0,0,22,0,21,79,-0.933276176,-0.059769511,3,3,PF,9,26,40,1,8,8,1,1,4,7.300000191,7.099999905,32,2,6.25,10,RC,1,1,RC,,1,0,24.13891029,6.736366749
94,KEN,Kenya,Cab. Sec. for the National Treasury,20,0,0,0,0,21,-2,22,78,-0.970947802,-0.092960924,4,3,PF,9,25,39,1,7,8,1,1,3,7.199999809,7.300000191,34,2,5.882352829,6.25,RC,1,1,RC,,1,0,24.19895935,6.768933296
94,KEN,Kenya,Cab. Sec. for the National Treasury,21,0,0,0,0,21,-2,21,79,-1.055104017,-0.025356412,4,3,PF,6,20,38,1,7,7,1,1,3,9.800000191,7.199999809,41,7,17.07317162,5.882352829,PNU,0,0,PNU,ODM,0,0,24.26345062,6.805790424
94,KEN,Kenya,Cab. Sec. for the National Treasury,22,0,0,0,0,22,-2,21,79,-1.059960961,0.174761235,4,4,PF,6,19,35,1,7,7,1,1,3,9.800000191,9.800000191,41,7,17.07317162,17.07317162,PNU,0,0,PNU,ODM,0,0,24.29774094,6.812402725
94,KEN,Kenya,Cab. Sec. for the National Treasury,23,0,0,0,0,21,-1,22,78,-0.910031915,0.203768432,4,3,PF,6,19,33,1,8,7,1,1,3,9.800000191,9.800000191,40,6,15,17.07317162,PNU,0,0,PNU,ODM,0,0,24.31517029,6.802239418
94,KEN,Kenya,Cab. Sec. for the National Treasury,24,0,0,0,0,22.39999962,0,21,79,-0.950201213,-0.086368561,4,3,PF,6,21,35,1,8,8,1,1,3,9.800000191,9.800000191,40,6,15,15,PNU,0,0,PNU,ODM,0,0,24.37178993,6.831494808
94,KEN,Kenya,Cab. Sec. for the National Treasury,25,0,0,0,0,27,-0.400001526,22.39999962,77.59999847,-1.093515038,0.016925037,4,4,PF,6,21,36,1,8,8,1,1,3,9.800000191,9.800000191,41,7,17.07317162,15,PNU,0,0,PNU,ODM,0,0,24.44178963,6.87441349
94,KEN,Kenya,Cab. Sec. for the National Treasury,26,0,0,0,0,27,-6,27,73,-1.031272054,0.122567236,4,4,PF,6,21,34,1,9,8,1,1,4,18.60000038,9.800000191,19,6,31.57894707,17.07317162,PNU,0,0,PNU,ODM,0,0,24.49374962,6.899587154
94,KEN,Kenya,Cab. Sec. for the National Treasury,27,0,0,0,0,25,-6,27,73,-0.933301389,-0.023831963,4,4,PF,7,22,31,1,9,9,1,1,4,19.10000038,18.60000038,19,6,31.57894707,31.57894707,T,0,0,T,URP,0,0,24.54462051,6.924053669
94,KEN,Kenya,Cab. Sec. for the National Treasury,28,0,0,0,0,25,-3,25,75,-1.013478994,-0.126659572,4,4,PF,7,22,29,1,9,9,1,1,4,19.70000076,19.10000038,21,6,28.5714283,31.57894707,T,0,0,T,URP,0,0,24.5992794,6.952818394
94,KEN,Kenya,Cab. Sec. for the National Treasury,29,0,0,0,0,26,-4,25,75,-0.892789781,0.103447079,4,4,PF,7,22,29,1,9,9,1,1,4,19.70000076,19.70000076,23,5,21.73913002,28.5714283,T,0,0,T,URP,0,0,24.65316963,6.981459141
94,KEN,Kenya,Cab. Sec. for the National Treasury,30,0,0,0,0,28,-3.599998474,26,74,-0.953717887,-0.057411432,4,4,PF,7,22,29,1,9,9,1,1,4,21.79999924,19.70000076,,,,21.73913002,T,0,0,T,URP,0,,24.70953941,7.013261318
95,KGZ,Kyrgyzstan,Finance,12,0,0,0,0,22,,,,,,5,5,PF,,,,1,-3,-3,1,0,2,1.399999976,1.399999976,17,3,17.64705849,4.545454502,KDM,,,,,,0,21.78874969,6.418777943
95,KGZ,Kyrgyzstan,Finance,15,0,0,0,0,,,,,-0.989999712,-0.047361017,6,5,NF,,,,2,-3,-3,1,0,3,10,10,20,2,10,10.52631569,UDF,0,0,UDF,,1,0,21.91393089,6.504764557
95,KGZ,Kyrgyzstan,Finance,16,0,0,0,0,21,,,,-0.983633578,0.072476239,6,5,NF,,,,2,-3,-3,1,0,3,10,10,20,2,10,10,UDF,0,0,UDF,,1,0,21.93976974,6.521268368
95,KGZ,Kyrgyzstan,Finance,17,0,0,0,0,22,,21,79,-1.104846001,0.142510057,6,5,NF,,,,2,-3,-3,1,0,3,10,10,28,3,10.71428585,10,UDF,0,0,UDF,,1,0,21.97364998,6.545320511
95,KGZ,Kyrgyzstan,Finance,18,0,0,0,0,23,0,22,78,-1.253386021,0.232721687,5,4,PF,,,,1,3,-3,1,0,3,0,10,20,3,15,10.71428585,UDF,0,0,UDF,,1,0,22.0415802,6.601953506
95,KGZ,Kyrgyzstan,Finance,19,0,0,0,0,22,,23,77,-1.317895055,0.350260914,5,4,PF,5,16,31,1,4,3,1,1,3,0,0,22,2,9.090909004,15,independent,0,0,No party,,1,0,22.07464981,6.623339653
95,KGZ,Kyrgyzstan,Finance,20,0,0,0,0,21,,22,78,-1.319990039,0.371332646,5,4,PF,5,16,30,1,3,4,1,1,3,25.60000038,0,24,2,8.333333015,9.090909004,independent,0,0,No party,,1,0,22.08905029,6.626725197
95,KGZ,Kyrgyzstan,Finance,21,1,1,1,0,18,,21,79,-1.222448945,0.329990327,5,4,PF,5,16,29,1,3,3,1,1,3,25.60000038,25.60000038,25,5,20,8.333333015,independent,0,0,Ak Zhol,,1,1,22.14532089,6.672848225
95,KGZ,Kyrgyzstan,Finance,22,0,0,0,1,19,3,18,82,-1.305888057,0.238815367,6,5,NF,4,13,26,2,1,3,1,1,3,25.60000038,25.60000038,21,2,9.523809433,20,independent,0,0,Ak Zhol,,1,0,22.2266407,6.744653225
95,KGZ,Kyrgyzstan,Finance,23,0,0,0,0,20,3,19,81,-1.173230052,0.201042056,5,5,PF,3,11,25,1,4,1,1,0,3,23.29999924,25.60000038,23,3,13.04347801,9.523809433,independent,0,0,Ak Zhol,,1,0,22.28120995,6.78842926
95,KGZ,Kyrgyzstan,Finance,24,1,1,1,0,21.20000076,3,20,80,-1.218837023,-0.080155969,5,5,PF,6,13,24,1,7,4,1,0,4,23.29999924,23.29999924,25,3,12,13.04347801,PSDK,0,0,PSDK,Ar-mys,0,0,22.29306984,6.788292408
95,KGZ,Kyrgyzstan,Finance,25,1,0,,1,24,0.800003052,21.20000076,78.80000305,-1.149587035,-0.099058032,5,5,PF,6,16,25,1,7,7,1,1,4,23.29999924,23.29999924,22,3,13.63636398,12,PSDK,0,0,PSDK,Ar-mys,0,0,22.31962967,6.802808762
95,KGZ,Kyrgyzstan,Finance,26,1,0,,1,24,-3,24,76,-1.16288197,-0.170403004,5,5,PF,6,14,25,1,7,7,1,1,3,23.29999924,23.29999924,23,4,17.39130402,13.63636398,PSDK,0,0,PSDK,Ar-mys,0,1,22.34756088,6.816325188
95,KGZ,Kyrgyzstan,Finance,27,1,0,,1,27,-6,24,76,-1.127943993,-0.059566975,5,5,PF,6,14,25,1,7,7,1,1,3,23.29999924,23.29999924,23,5,21.73913002,17.39130402,PSDK,0,0,PSDK,Ar-mys,0,1,22.39829063,6.84880352
95,KGZ,Kyrgyzstan,Finance,28,1,0,,1,28,-8,27,73,-1.149713993,-0.177944064,5,5,PF,6,14,24,1,7,7,1,1,3,19.20000076,23.29999924,23,5,21.73913002,21.73913002,PSDK,0,0,PSDK,Ar-mys,0,0,22.46962929,6.900188923
95,KGZ,Kyrgyzstan,Finance,29,0,0,0,1,28,-8,28,72,-1.07930696,-0.023516059,5,5,PF,6,14,24,1,7,7,1,1,3,19.20000076,19.20000076,20,4,20,21.73913002,PSDK,0,0,PSDK,Onuguu-Progress,0,0,22.50836945,6.91860342
95,KGZ,Kyrgyzstan,Finance,30,0,0,0,0,29,-6.800003052,28,72,-1.054021955,-0.139530063,5,5,PF,5,13,24,1,8,7,1,1,3,19.20000076,19.20000076,,,,20,PSDK,0,0,PSDK,Onuguu-Progress,0,,22.54854965,6.93830204
96,KHM,Cambodia,Economy & Finance,15,0,0,0,0,,,,,-1.009935021,-0.035690428,6,5,NF,,,,2,2,2,0,0,3,8.199999809,8.199999809,31,3,9.677419662,10.34482765,CPP,1,1,CPP,FP,0,0,22.41576004,6.092303276
96,KHM,Cambodia,Economy & Finance,16,0,0,0,0,,,,,-0.994759977,-0.075083971,6,5,NF,,,,2,2,2,0,0,3,8.199999809,8.199999809,31,3,9.677419662,9.677419662,CPP,1,1,CPP,FP,0,0,22.48353004,6.140609741
96,KHM,Cambodia,Economy & Finance,17,0,0,0,0,,,,,-1.061730027,-0.155435979,6,5,NF,,,,2,2,2,0,0,3,9.800000191,8.199999809,31,3,9.677419662,9.677419662,CPP,1,1,CPP,FP,0,0,22.55620003,6.195439339
96,KHM,Cambodia,Economy & Finance,18,0,0,0,0,23,,,,-1.209746957,0.007447958,6,5,NF,,,,2,2,2,0,0,3,9.800000191,9.800000191,31,1,3.225806475,9.677419662,CPP,1,1,CPP,FP,0,0,22.64621925,6.26877594
96,KHM,Cambodia,Economy & Finance,19,0,0,0,0,21,,23,77,-1.253651977,0.251378775,6,5,NF,3,11,24,2,2,2,0,0,3,9.800000191,9.800000191,30,1,3.333333254,3.225806475,CPP,1,1,CPP,FP,0,0,22.75764084,6.364223003
96,KHM,Cambodia,Economy & Finance,20,0,0,0,0,20,,21,79,-1.145038009,0.269500376,6,5,NF,3,11,24,2,2,2,0,0,3,19.5,9.800000191,31,1,3.225806475,3.333333254,CPP,1,1,CPP,FP,0,0,22.87100029,6.462090969
96,KHM,Cambodia,Economy & Finance,21,0,0,0,0,18,,20,80,-1.231374979,0.135102988,6,5,NF,3,11,24,2,2,2,0,0,3,16.29999924,19.5,32,1,3.125,3.225806475,CPP,1,1,CPP,FP,0,0,22.97076988,6.54677248
96,KHM,Cambodia,Economy & Finance,22,0,0,0,0,20,,18,82,-1.174739003,0.236615002,6,5,NF,3,11,23,2,2,2,0,0,3,21.10000038,16.29999924,33,1,3.030303001,3.125,CPP,1,1,CPP,FP,0,0,23.05176926,6.612934589
96,KHM,Cambodia,Economy & Finance,23,0,0,0,0,21,,20,80,-1.243028998,0.113008976,6,5,NF,3,11,21,2,2,2,0,0,3,21.10000038,21.10000038,33,1,3.030303001,3.030303001,CPP,1,1,CPP,FP,0,0,23.08459091,6.630859852
96,KHM,Cambodia,Economy & Finance,24,0,0,0,0,21.10000038,2,21,79,-1.238742948,0.033282041,6,5,NF,3,9,20,2,2,2,0,0,3,20.29999924,21.10000038,33,1,3.030303001,3.030303001,CPP,1,1,CPP,FP,0,0,23.11399078,6.645059109
96,KHM,Cambodia,Economy & Finance,25,0,0,0,0,22,-0.099998474,21.10000038,78.90000153,-1.070101976,-0.014909029,6,5,NF,3,9,21,2,2,2,0,0,3,20.29999924,20.29999924,33,1,3.030303001,3.030303001,CPP,1,1,CPP,FP,0,0,23.17709923,6.692533493
96,KHM,Cambodia,Economy & Finance,26,0,0,0,0,20,-2,22,78,-1.052428007,-0.074936033,6,5,NF,3,9,20,2,2,2,0,0,3,20.29999924,20.29999924,33,1,3.030303001,3.030303001,CPP,1,1,CPP,FP,0,0,23.24654961,6.745882988
96,KHM,Cambodia,Economy & Finance,27,0,0,0,0,21,-2,20,80,-1.137763977,-0.178946972,6,5,NF,3,10,20,2,2,2,0,0,3,20.29999924,20.29999924,33,1,3.030303001,3.030303001,CPP,1,1,CPP,,1,0,23.31732941,6.800266266
96,KHM,Cambodia,Economy & Finance,28,0,0,0,0,21,-1,21,79,-1.11798799,-0.036975026,6,5,NF,4,11,20,2,2,2,0,0,3,20.29999924,20.29999924,33,1,3.030303001,3.030303001,CPP,1,1,CPP,,1,0,23.38731956,6.853815079
96,KHM,Cambodia,Economy & Finance,29,0,0,0,0,21,0,21,79,-1.272917986,-0.125041008,6,5,NF,4,11,21,2,2,2,0,0,3,20.29999924,20.29999924,33,1,3.030303001,3.030303001,CPP,1,1,CPP,,1,0,23.45581055,6.906098843
96,KHM,Cambodia,Economy & Finance,30,0,0,0,0,21,0.099998474,21,79,-1.291381001,0.034175038,6,5,NF,4,11,20,2,-4,2,0,0,3,20.29999924,20.29999924,,,,3.030303001,CPP,1,1,CPP,,1,,23.52379036,6.958225727
97,KIR,Kiribati,Finance & Economic Development,20,0,0,0,0,33,,,,0.099517703,-0.259115591,1,1,F,12,36,55,0,,,0,1,,4.300000191,7.099999905,,,,,,,,,,,,18.86866951,7.424783707
97,KIR,Kiribati,Finance & Economic Development,21,0,0,0,0,31,,33,67,-0.026544901,-0.189649902,1,1,F,12,36,55,0,,,0,1,,4.300000191,4.300000191,,,,,,,,,,,,18.87849045,7.4123559
97,KIR,Kiribati,Finance & Economic Development,22,0,0,0,0,28,,31,69,-0.156103402,0.188991996,1,1,F,12,36,55,0,,,0,1,,4.300000191,4.300000191,,,,,,,,,,,,18.87800026,7.388977528
97,KIR,Kiribati,Finance & Economic Development,23,0,0,0,0,32,,28,72,-0.0772883,0.477438092,1,1,F,12,36,55,0,,,0,1,,4.300000191,4.300000191,,,,,,,,,,,,18.87142944,7.360105038
97,KIR,Kiribati,Finance & Economic Development,24,0,0,0,0,30.79999924,,32,68,0.094982602,0.280605704,1,1,F,12,36,55,0,,,0,1,,8.699999809,4.300000191,,,,,,,,,,,,18.87078094,7.338802814
99,KOR,"Korea, South",Dep. Prime Min. for Economy,8,0,0,0,0,42.90000153,,,,,,2,2,F,,,,0,6,6,1,1,9,2,2,23,0,0,0,DLP,1,1,DLP,,1,0,26.88606071,9.276914597
99,KOR,"Korea, South",Dep. Prime Min. for Economy,9,0,0,0,0,50.20000076,,42.90000153,57.09999847,0.38219741,,2,2,F,,,,0,6,6,1,1,9,2,2,22,0,0,0,NKP,1,1,NKP,,1,0,26.97579002,9.356585503
99,KOR,"Korea, South",Dep. Prime Min. for Economy,10,0,0,0,0,42.90000153,,50.20000076,49.79999924,,,2,2,F,,,,0,6,6,1,1,9,2,2,24,0,0,0,NKP,1,1,NCNP,ULD,0,0,27.05809021,9.429089546
99,KOR,"Korea, South",Dep. Prime Min. for Economy,11,0,0,0,0,42,,42.90000153,57.09999847,0.351790905,,2,2,F,,,,0,8,6,1,1,9,2,2,21,2,9.523809433,0,NCNP,0,0,NCNP,ULD,0,0,27.12346077,9.485004425
99,KOR,"Korea, South",Dep. Prime Min. for Economy,12,0,0,0,0,38,,42,58,,,2,2,F,,,,0,8,8,1,1,9,3,2,22,3,13.63636398,9.523809433,NCNP,0,0,NCNP,ULD,0,0,27.12409019,9.477340698
99,KOR,"Korea, South",Dep. Prime Min. for Economy,13,0,0,0,0,40,,38,62,0.32262519,,2,2,F,,,,0,8,8,1,1,9,3,3,23,3,13.04347801,13.63636398,NCNP,0,0,MDP,ULD,0,0,27.14953041,9.495612144
99,KOR,"Korea, South",Dep. Prime Min. for Economy,14,0,0,0,0,42,2.900001526,40,60,,,2,2,F,,,,0,8,8,1,1,9,3,3,23,2,8.695652008,13.04347801,MDP,0,0,MDP,ULD,0,0,27.24584007,9.584188461
99,KOR,"Korea, South",Dep. Prime Min. for Economy,15,0,0,0,0,45,8.200000763,42,58,0.503260314,-0.030745342,2,2,F,,,,0,8,8,1,1,9,3,3,24,2,8.333333015,8.695652008,MDP,0,0,MDP,ULD,0,0,27.31071091,9.641042709
99,KOR,"Korea, South",Dep. Prime Min. for Economy,16,0,0,0,0,43,-2.099998474,45,55,0.558380783,-0.136266156,2,2,F,,,,0,8,8,1,1,9,5.900000095,3,20,3,15,8.333333015,MDP,0,0,MDP,,1,0,27.36869049,9.692292213
99,KOR,"Korea, South",Dep. Prime Min. for Economy,17,0,0,0,0,45,-1,43,57,0.388702989,-0.206589878,1,2,F,,,,0,8,8,1,1,9,5.900000095,5.900000095,20,2,10,15,MDP,0,0,MDP,,1,0,27.41898918,9.737112045
99,KOR,"Korea, South",Dep. Prime Min. for Economy,18,0,0,0,0,50,-7,45,55,0.623883009,-0.051494941,1,2,F,,,,0,8,8,1,1,9,5.900000095,5.900000095,29,2,6.896551609,10,Uri Party,0,0,Uri Party,,1,0,27.45735931,9.77091217
99,KOR,"Korea, South",Dep. Prime Min. for Economy,19,0,0,0,0,51,-10,50,50,0.348367393,-0.301257819,1,2,F,11,36,49,0,8,8,1,1,9,5.900000095,5.900000095,29,3,10.34482765,6.896551609,Uri Party,0,0,Uri Party,,1,0,27.50052071,9.811031342
99,KOR,"Korea, South",Dep. Prime Min. for Economy,20,0,0,0,0,51,-9,51,49,0.602054715,0.064575359,1,2,F,11,36,51,0,8,8,1,1,9,14.39999962,5.900000095,29,1,3.448275805,10.34482765,Uri Party,0,0,Uri Party,,1,0,27.54500008,9.851821899
99,KOR,"Korea, South",Dep. Prime Min. for Economy,21,0,0,0,0,56,-6,51,49,0.470143586,-0.098794401,1,2,F,11,36,50,0,8,8,1,1,8,13.69999981,14.39999962,21,0,0,3.448275805,GNP,0,0,Uri Party,,1,0,27.59683037,9.898499489
99,KOR,"Korea, South",Dep. Prime Min. for Economy,22,0,0,0,0,55,-13,56,44,0.535072327,0.088237197,1,2,F,11,36,50,0,8,8,1,1,8,14.69999981,13.69999981,22,1,4.545454502,0,GNP,0,0,GNP,,1,0,27.63736916,9.932723045
99,KOR,"Korea, South",Dep. Prime Min. for Economy,23,0,0,0,0,54,-10,55,45,0.469492197,-0.146369338,1,2,F,11,36,50,0,8,8,1,1,8,14.69999981,14.69999981,21,2,9.523809433,4.545454502,GNP,0,0,GNP,,1,0,27.65485001,9.943828583
99,KOR,"Korea, South",Dep. Prime Min. for Economy,24,0,0,0,0,53.59999847,-4,54,46,0.528293014,0.154390812,1,2,F,11,36,50,0,8,8,1,1,8,14.69999981,14.69999981,23,2,8.695652008,9.523809433,GNP,0,0,GNP,,1,0,27.68984985,9.973760605
99,KOR,"Korea, South",Dep. Prime Min. for Economy,25,0,0,0,0,56,-2.599998474,53.59999847,46.40000153,0.535167217,-0.179925621,1,2,F,11,36,50,0,8,8,1,1,9,15.69999981,14.69999981,20,0,0,8.695652008,GNP,0,0,GNP,,1,0,27.73940086,10.0169754
99,KOR,"Korea, South",Dep. Prime Min. for Economy,26,0,0,0,0,55,-5,56,44,0.614448011,0.066887498,2,2,F,11,36,50,0,8,8,1,1,8,15.69999981,15.69999981,24,3,12.5,0,NFP,0,0,NFP,FUP,0,0,27.76881027,10.03991222
99,KOR,"Korea, South",Dep. Prime Min. for Economy,27,0,0,0,0,55,1,55,45,0.547560692,-0.144304425,2,2,F,11,35,50,0,8,8,1,1,9,16.29999924,15.69999981,22,3,13.63636398,12.5,NFP,0,0,NFP,FUP,0,0,27.79441071,10.06061554
99,KOR,"Korea, South",Dep. Prime Min. for Economy,28,0,0,0,0,54,0,55,45,0.373622,-0.012488365,2,2,F,11,34,50,0,8,8,1,1,8,16.29999924,16.29999924,22,2,9.090909004,13.63636398,NFP,0,0,NFP,FUP,0,0,27.82512093,10.08590794
99,KOR,"Korea, South",Dep. Prime Min. for Economy,29,0,0,0,0,53,0,54,46,0.456912607,0.095870197,2,2,F,11,34,49,0,8,8,1,1,8,17,16.29999924,23,2,8.695652008,9.090909004,NFP,0,0,NFP,FUP,0,0,27.85531998,10.11032486
99,KOR,"Korea, South",Dep. Prime Min. for Economy,30,0,0,0,0,54,0.599998474,53,47,0.480829805,0.071380407,2,2,F,11,32,50,0,8,8,1,1,8,17,17,,,,8.695652008,NFP,0,0,DPK,,1,,27.88351059,10.13362789
100,KWT,Kuwait,Finance,15,0,0,0,0,,,,,1.014094949,-0.323665589,4,5,PF,,,,1,-7,-7,0,0,1,0,0,17,0,0,0,independent,,,Gov1,Gov2,0,0,25.02519989,10.4802103
100,KWT,Kuwait,Finance,16,0,0,0,0,53,,,,0.79912591,-0.479377791,4,5,PF,,,,1,-7,-7,0,0,1,0,0,13,0,0,0,independent,,,Gov1,Gov2,0,0,25.04110909,10.47415257
100,KWT,Kuwait,Finance,17,0,0,0,0,46,,53,47,0.786468685,-0.208373785,4,5,PF,,,,1,-7,-7,0,0,1,0,0,18,0,0,0,independent,,,Gov1,Gov2,0,0,25.13586044,10.55521393
100,KWT,Kuwait,Finance,18,0,0,0,0,47,,46,54,0.507471919,-0.195792318,4,5,PF,,,,1,-7,-7,0,0,1,1.5,0,19,0,0,0,independent,,,Gov1,Gov2,0,0,25.26449013,10.66921329
100,KWT,Kuwait,Finance,19,0,0,0,0,48,,47,53,0.433032602,0.083128691,4,4,PF,4,18,25,1,-7,-7,0,0,1,1.5,1.5,17,1,5.882352829,0,independent,,,Gov1,Gov2,0,0,25.36366081,10.74387169
100,KWT,Kuwait,Finance,20,0,0,0,0,43,,48,52,0.370585889,0.369315177,4,4,PF,4,19,27,1,-7,-7,0,0,1,1.5,1.5,17,2,11.76470566,5.882352829,independent,,,Gov1,,1,0,25.45030022,10.79263878
100,KWT,Kuwait,Finance,21,0,0,0,0,43,,43,57,0.420185596,0.64350906,4,4,PF,4,19,27,1,-7,-7,0,0,1,3.099999905,1.5,18,2,11.11111069,11.76470566,independent,,,Gov1,,1,0,25.51563072,10.80894756
100,KWT,Kuwait,Finance,22,0,0,0,0,41,10,43,57,0.3093611,0.378940314,4,4,PF,4,19,27,1,-7,-7,0,0,1,7.699999809,3.099999905,18,1,5.555555344,11.11111069,independent,,,Gov1,,1,0,25.5569706,10.79409599
100,KWT,Kuwait,Finance,23,0,0,0,0,45,5,41,59,0.302228808,0.477107585,4,5,PF,4,19,27,1,-7,-7,0,0,1,7.699999809,7.699999809,19,1,5.263157845,5.555555344,independent,,,Gov1,,1,0,25.53252029,10.71004391
100,KWT,Kuwait,Finance,24,0,0,0,0,46.20000076,2,45,55,0.086252801,0.205243111,4,5,PF,4,19,25,1,-7,-7,0,0,1,7.699999809,7.699999809,19,1,5.263157845,5.263157845,independent,,,Gov2,,1,0,25.4838295,10.60181522
100,KWT,Kuwait,Finance,25,0,0,0,0,44,1.799999237,46.20000076,53.79999924,-0.190458104,0.346779801,5,5,PF,4,19,25,1,-7,-7,0,0,1,6.199999809,7.699999809,20,0,0,5.263157845,independent,,,Gov3,,1,0,25.51779938,10.57777691
100,KWT,Kuwait,Finance,26,0,0,0,0,43,-1,44,56,-0.188342303,0.561043993,5,5,PF,2,17,24,1,-7,-7,0,0,1,6.199999809,6.199999809,18,2,11.11111069,0,independent,,,Gov3,,1,0,25.59584045,10.59946251
100,KWT,Kuwait,Finance,27,0,0,0,0,44,0,43,57,-0.240322903,0.608527899,5,5,PF,2,16,23,1,-7,-7,0,0,1,1.5,6.199999809,17,1,5.882352829,11.11111069,independent,,,Tribal Candidates,,1,0,25.63364029,10.58368015
100,KWT,Kuwait,Finance,28,0,0,0,0,49,-3,44,56,-0.225096703,0.549684003,5,5,PF,2,14,23,1,-7,-7,0,0,1,1.5,1.5,18,1,5.555555344,5.882352829,independent,,,Tribal Candidates,,1,0,25.64184952,10.54325962
100,KWT,Kuwait,Finance,29,0,0,0,0,41,-4,49,51,-0.268207401,0.527325511,5,5,PF,2,13,23,1,-7,-7,0,0,1,2,1.5,19,1,5.263157845,5.555555344,independent,,,Tribal Candidates,,1,0,25.64730072,10.50668812
100,KWT,Kuwait,Finance,30,0,0,0,0,39,5.200000763,41,59,-0.331503689,0.354460202,5,5,PF,2,13,23,1,-7,-7,0,0,1,3.099999905,2,,,,5.263157845,independent,,,Gov4,,1,,25.66468048,10.48927784
